DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
12/6/2015,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',12.33,debit,Rental Car & Taxi,Cheryl Pope,,
5/16/2016,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',3.29,debit,Rental Car & Taxi,Tyler Morales,,
12/16/2015,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',6.73,credit,Transfer,Linda Lewis,,
9/30/2016,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',46.28,credit,Clothing,Janice Davis,,
8/7/2016,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',31.29,debit,Clothing,James Joseph,,
11/8/2016,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',44.51,debit,Parking,George Perry,,
12/12/2016,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',38.4,debit,Clothing,Denise Kane,,
10/29/2016,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',29.11,credit,Transfer,Eric Clark,,
12/17/2016,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',37.55,debit,Rental Car & Taxi,Joshua Henderson,,
3/19/2017,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',39.39,credit,Restaurants,Michael Hunt,,
10/13/2018,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',22.9,debit,Clothing,Daniel Oconnor,,
5/29/2018,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',10.9,credit,Clothing,Kevin Herman,,
11/9/2017,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',11.63,debit,Restaurants,James Rivera,,
7/3/2018,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',33.32,credit,Restaurants,Ronald Miller,,
1/17/2016,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',34.17,credit,Transfer,Jessica Diaz,,
11/6/2017,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',45.48,credit,Restaurants,Christine Bowman,,
12/9/2018,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',31.39,credit,Transfer,Sylvia Williams,,
7/19/2016,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',9.74,credit,Coffee Shops,Laura Olsen,,
9/22/2015,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',37.86,credit,Coffee Shops,Dr. Julia Torres MD,,
6/15/2016,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',35.81,debit,Transfer,Tracy Smith,,
4/16/2015,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',41.8,credit,Clothing,James Durham,,
3/5/2018,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',15.29,credit,Restaurants,Derek Holloway,,
3/1/2017,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',30.61,debit,Parking,Tanner Miller DVM,,
5/24/2016,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',21.24,credit,Restaurants,Derek Miller,,
3/2/2018,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',30.59,debit,Parking,James Chaney DDS,,
6/15/2016,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',17.64,debit,Coffee Shops,Tammy Wallace,,
11/10/2017,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',4.26,debit,Clothing,Jared Hogan,,
6/1/2016,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',30.2,credit,Transfer,Jennifer Baker,,
1/3/2017,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',7.99,debit,Clothing,Kenneth Green,,
1/7/2018,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',10.12,credit,Restaurants,Ronald Watkins,,
11/7/2015,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',21.5,credit,Parking,Raymond Hardy,,
3/21/2017,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',42.79,debit,Transfer,Dr. Kirsten Smith,,
11/1/2016,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',3.03,debit,Transfer,Jonathan Wong,,
4/14/2018,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',5.67,credit,Restaurants,Alan Lyons,,
9/23/2015,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',44.87,credit,Transfer,Christopher Tran,,
4/11/2016,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',44.71,debit,Clothing,Emily Gilmore,,
12/26/2015,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',45.55,credit,Clothing,Nicole Morris,,
8/9/2017,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',32.17,debit,Clothing,Robert Braun,,
1/22/2018,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',43.0,credit,Parking,Matthew Coleman,,
11/1/2017,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',10.01,debit,Transfer,Timothy Roberson,,
1/27/2016,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',15.41,debit,Rental Car & Taxi,Amanda Poole,,
1/28/2016,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',37.78,debit,Rental Car & Taxi,Jim Gonzalez,,
9/11/2017,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',44.62,credit,Parking,Leslie Cummings,,
12/29/2017,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',34.61,debit,Rental Car & Taxi,Kurt Powell,,
5/1/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',41.69,debit,Rental Car & Taxi,Brent Richardson,,
3/27/2017,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',35.67,debit,Clothing,Christopher Roberts,,
8/5/2015,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',5.28,debit,Clothing,Lori Ramirez,,
4/24/2016,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',22.99,credit,Clothing,Jane Bell,,
12/18/2015,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',10.29,debit,Restaurants,Jose Taylor,,
10/13/2016,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',19.42,credit,Parking,Jennifer Rowe,,
4/21/2018,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',35.96,debit,Parking,Cassie Moody,,
4/16/2016,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',14.16,debit,Rental Car & Taxi,Nicole Thomas,,
3/10/2016,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',15.38,credit,Coffee Shops,William Cox,,
8/21/2015,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',38.33,debit,Coffee Shops,Diana Bennett,,
11/1/2017,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',40.96,debit,Restaurants,Christina Murphy,,
9/3/2015,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',19.12,debit,Clothing,Tracie Turner,,
1/20/2016,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',5.99,credit,Restaurants,Craig Young,,
8/3/2017,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',15.26,credit,Restaurants,Jessica Singleton,,
5/23/2017,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',39.05,debit,Coffee Shops,James Thornton,,
8/15/2015,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',26.29,debit,Coffee Shops,Steven Wright,,
6/8/2018,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',28.21,debit,Restaurants,Donald Hays,,
10/9/2017,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',17.29,credit,Parking,Joseph Watson,,
10/3/2016,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',29.53,debit,Coffee Shops,Ryan Gilmore,,
9/28/2017,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',47.82,debit,Parking,Anthony Collins,,
6/26/2017,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',39.81,debit,Clothing,Brian Shepard,,
5/14/2016,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',35.6,credit,Rental Car & Taxi,Lori Estrada,,
9/12/2018,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',31.3,debit,Transfer,Tyler Peters,,
3/14/2015,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',19.59,credit,Clothing,Larry Landry,,
5/28/2016,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',34.37,credit,Clothing,Timothy Medina,,
12/22/2016,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',40.33,credit,Clothing,Stephanie Powers,,
1/16/2015,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',20.72,credit,Restaurants,Anne Thompson,,
2/2/2015,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',43.96,debit,Rental Car & Taxi,Megan Ramsey,,
5/28/2018,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',22.02,credit,Clothing,Brianna Gray,,
10/18/2016,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',46.4,debit,Coffee Shops,Michael Russell,,
2/29/2016,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',39.9,credit,Parking,Lance Smith,,
8/23/2016,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',21.9,credit,Clothing,Judith Brooks,,
3/25/2018,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',21.99,debit,Rental Car & Taxi,Edward Parker,,
9/27/2018,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',35.95,credit,Parking,Jackson Lee,,
6/13/2017,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',30.38,debit,Clothing,Phyllis Thompson,,
4/12/2016,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',3.02,debit,Transfer,Mr. Jacob Tapia,,
11/24/2015,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',24.09,debit,Transfer,Monica Parker,,
1/10/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',39.92,debit,Transfer,Sherri Stephens,,
12/17/2016,'Macy's','Online Banking transfer from SAV 6666 Confirmation# 14152121894',14.07,debit,Transfer,Eddie Hale,,
11/10/2018,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',34.92,credit,Rental Car & Taxi,Ellen Cole,,
3/27/2018,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',38.9,debit,Transfer,Susan Lee,,
2/21/2017,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',37.59,debit,Rental Car & Taxi,Rodney Mitchell,,
8/7/2018,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',23.62,credit,Restaurants,Jennifer Perez,,
10/5/2017,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',32.12,credit,Coffee Shops,Christopher Schwartz,,
10/29/2017,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',11.7,debit,Restaurants,Zachary Ryan,,
4/29/2016,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',39.7,debit,Restaurants,Kyle Murray,,
3/1/2017,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',32.68,debit,Restaurants,Chase Weber,,
8/9/2018,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',15.8,debit,Clothing,Edward Johnson,,
10/16/2015,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',8.9,debit,Clothing,Sally Davis,,
7/23/2016,'Macy's','Online Banking transfer from SAV 6666 Confirmation# 14152121894',16.85,debit,Coffee Shops,Timothy Padilla,,
3/26/2018,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',26.71,debit,Parking,Crystal Cortez DVM,,
2/14/2016,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',37.77,debit,Restaurants,Amanda Mendoza,,
8/17/2015,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',13.92,debit,Rental Car & Taxi,Christopher Chaney,,
9/22/2015,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',41.65,credit,Restaurants,Rebecca Williams,,
11/1/2018,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',23.72,debit,Restaurants,Daniel Pierce,,
7/29/2016,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',9.13,debit,Clothing,Mr. James Skinner MD,,
11/7/2018,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',10.2,credit,Parking,Joanna Castillo,,
11/6/2017,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',16.36,credit,Coffee Shops,Randy Brown,,
3/11/2018,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',45.97,debit,Rental Car & Taxi,Sandra Jennings,,
7/20/2016,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',13.79,credit,Restaurants,Trevor Montgomery,,
7/12/2015,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',9.69,credit,Parking,Bryan Butler,,
9/16/2017,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',7.48,debit,Clothing,Deanna Watkins,,
11/28/2016,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',14.64,debit,Parking,Shannon Lee,,
4/20/2017,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',43.98,credit,Restaurants,Louis White,,
9/27/2017,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',16.12,credit,Restaurants,Martin Green,,
8/1/2015,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',34.36,credit,Parking,Melinda Reese,,
5/6/2018,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',14.29,debit,Rental Car & Taxi,Kimberly Kim,,
7/29/2018,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',45.91,credit,Restaurants,Leonard Jackson,,
7/12/2017,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',13.83,debit,Restaurants,Anthony Taylor,,
3/26/2017,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',44.88,credit,Rental Car & Taxi,Renee Cook,,
9/20/2018,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',43.11,credit,Clothing,Kevin Alvarado,,
3/23/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',47.5,debit,Rental Car & Taxi,Eric Jenkins,,
2/17/2017,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',28.24,debit,Clothing,Caitlin Taylor,,
4/4/2017,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',32.65,debit,Clothing,Joshua Patel,,
8/29/2015,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',13.92,credit,Clothing,Joshua Taylor,,
4/14/2015,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',35.12,debit,Clothing,Luis Jones,,
10/25/2018,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',16.56,debit,Transfer,Amy Snow,,
11/16/2018,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',45.34,debit,Coffee Shops,Jessica Ramos,,
2/7/2015,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',15.31,debit,Coffee Shops,Richard Murphy,,
9/21/2017,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',4.88,debit,Transfer,Chad Hernandez,,
3/14/2017,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',40.83,debit,Rental Car & Taxi,Michelle Schwartz,,
5/3/2015,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',41.72,credit,Clothing,Melanie Steele,,
9/29/2015,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',7.38,credit,Restaurants,Sherry Conner,,
9/30/2018,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',42.99,credit,Transfer,Tiffany Tran,,
6/20/2016,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',45.84,debit,Restaurants,Jennifer Thomas,,
8/28/2017,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',43.45,credit,Transfer,Nicole Carroll,,
5/4/2016,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',45.57,credit,Clothing,Rebecca Young,,
6/23/2017,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',45.04,debit,Clothing,Brittany Stanley,,
12/8/2015,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',18.55,credit,Restaurants,Antonio Kelly,,
8/29/2017,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',37.4,debit,Transfer,Kathleen Brown,,
12/2/2016,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',5.17,debit,Rental Car & Taxi,Kelly Graham,,
6/12/2016,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',8.05,credit,Coffee Shops,Brian Calhoun,,
6/15/2016,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',26.31,credit,Parking,Breanna Fitzgerald,,
7/17/2017,'Macy's','Online Banking transfer from SAV 6666 Confirmation# 14152121894',4.28,credit,Transfer,Elizabeth Taylor,,
2/20/2015,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',7.04,credit,Restaurants,Ashley Roberson,,
1/2/2016,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',14.32,debit,Parking,Patricia Jones,,
4/30/2017,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',33.41,credit,Clothing,Connie Vance,,
2/22/2017,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',45.72,debit,Clothing,Kathryn Fletcher,,
4/19/2018,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',2.67,credit,Rental Car & Taxi,Wendy Hartman,,
6/20/2017,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',26.62,debit,Coffee Shops,Ryan Vasquez,,
11/17/2015,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',23.93,credit,Restaurants,Jordan Craig,,
9/25/2017,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',23.69,debit,Transfer,Cassandra Hamilton,,
7/18/2015,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',40.03,credit,Restaurants,Amber Nixon,,
12/5/2015,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',13.65,credit,Transfer,Rebecca Townsend,,
9/1/2016,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',24.5,credit,Coffee Shops,John Hughes,,
10/17/2017,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',46.75,credit,Clothing,Aimee Yang,,
4/27/2016,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',13.2,credit,Transfer,Richard Robinson,,
12/23/2015,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',3.55,credit,Parking,Chelsea Middleton,,
3/4/2018,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',30.85,debit,Parking,Diana Campbell,,
3/15/2018,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',12.97,credit,Rental Car & Taxi,Kenneth Hall,,
9/7/2018,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',37.68,credit,Coffee Shops,Phillip Prince,,
7/13/2017,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',15.62,credit,Coffee Shops,Glenn Smith,,
4/17/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',45.65,credit,Clothing,John Fitzpatrick,,
1/20/2018,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',18.88,credit,Parking,Clayton Sullivan,,
1/14/2016,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',13.97,credit,Restaurants,Amber Hunter,,
12/7/2016,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',27.74,debit,Rental Car & Taxi,Brianna Durham,,
1/15/2015,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',28.59,credit,Coffee Shops,Stephen Jacobs,,
3/28/2015,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',4.85,debit,Transfer,Valerie Robinson,,
11/1/2015,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',38.27,credit,Parking,Clinton Kelley,,
7/9/2015,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',37.93,credit,Transfer,Summer Perry,,
6/14/2018,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',30.41,debit,Clothing,Taylor Nelson,,
